URL,Total URL length,netloc length,Query Length,count digits,count reserved char,has https,Country Code TLD,Generic TLD,is shortened TLD,has Port,has username,has fragments,num queries (count =),URL encoding,Path length,Path depth,Path digit counts,Path special character count,Page title,mimeType,status,redirected,ranking,country,server,tlsIssuer,tlsValidDays,numRequest,num Links,num Cookies,num Console Msg,urlscan Score,urlscan category
http://download.doumaibiji.cn/doumai/news2/v1.0.7.01/news2_01.exe,58,22,0,0,2,0,China,Country,0,0,0,0,0,0,36,4,9,9,,application/octet-stream,200,https-only,,CN,Lego Server,TrustAsia RSA DV TLS CA G3,395,1.0,0.0,0.0,0.0,0.0,[]
http://indonesias.me:9998/64.exe,25,18,0,4,1,0,Montenegro,Country,0,1,0,0,0,0,7,1,2,2,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,[]
http://www.opolis.io/Opolis.exe,20,13,0,0,2,0,British Indian Ocean Territory,Country,0,0,0,0,0,0,11,1,0,2,,application/x-msdownload,200,,,AT,Apache/2.2.17 (Unix) DAV/2 PHP/5.3.4,,,1.0,0.0,0.0,0.0,0.0,[]
http://www.hseda.com/download/qt51crk.exe,30,13,0,0,2,0,Global,Commercial,0,0,0,0,0,0,21,2,2,3,,application/octet-stream,200,,,CN,wts/1.6,,,1.0,0.0,0.0,0.0,0.0,[]
http://www.websound.ru/issues/136_140/flt_shovemydiscoupyourarse.exe,57,15,0,0,2,0,Russia,Country,0,0,0,0,0,0,46,3,6,6,,application/octet-stream,200,,,RU,0W/0.8e,,,1.0,0.0,0.0,0.0,0.0,[]
http://websound.ru/issues/136_140/kb%5Efr_ouverture.exe,48,11,0,0,1,0,Russia,Country,0,0,0,0,0,1,37,3,7,7,,application/octet-stream,200,,,RU,0W/0.8e,,,1.0,0.0,0.0,0.0,0.0,[]
http://websound.ru/issues/136_140/kb^fr_ouverture.exe,46,11,0,0,1,0,Russia,Country,0,0,0,0,0,0,35,3,6,6,,application/octet-stream,200,same-domain,,RU,0W/0.8e,,,1.0,0.0,0.0,0.0,0.0,[]
http://websound.ru/issues/146_150/bc_memories_from_the_mcp.exe,55,11,0,0,1,0,Russia,Country,0,0,0,0,0,0,44,3,6,9,,application/octet-stream,200,,,RU,0W/0.8e,,,1.0,0.0,0.0,0.0,0.0,[]
http://websound.ru/issues/136_140/flt_shovemydiscoupyourarse.exe,57,11,0,0,1,0,Russia,Country,0,0,0,0,0,0,46,3,6,6,,application/octet-stream,200,,,RU,0W/0.8e,,,1.0,0.0,0.0,0.0,0.0,[]
http://www.starcountry.net/screenmate/cute/sm1302.zip,42,19,0,0,2,0,Global,Network,0,0,0,0,0,0,27,3,4,4,,application/zip,200,,,HK,Apache/2.4.39 (Win32),,,1.0,0.0,0.0,0.0,0.0,[]
http://nerve.untergrund.net/releases/zorke_release/zorke_asciiverter_v1.00/zke-ascv.exe,80,20,0,0,2,0,Global,Network,0,0,0,0,0,0,60,4,3,10,,application/octet-stream,200,https-only,,DE,Apache/2.2.15 (CentOS),Don Dominio / MrDomain RSA DV CA,395,1.0,0.0,0.0,0.0,0.0,[]
http://nerve.untergrund.net/releases/12.2013/nrv-ppwr.zip,50,20,0,0,2,0,Global,Network,0,0,0,0,0,0,30,3,6,6,,application/zip,200,https-only,,DE,Apache/2.2.15 (CentOS),Don Dominio / MrDomain RSA DV CA,395,1.0,0.0,0.0,0.0,0.0,[]
http://chiptune.com/razor/rzr-winner_intro.zip,39,12,0,0,1,0,Global,Commercial,0,0,0,0,0,0,27,2,0,5,,application/zip,200,https-only,,DE,Apache/2.2.15 (CentOS),Don Dominio / MrDomain RSA DV CA,395,1.0,0.0,0.0,0.0,0.0,[]
http://nerve.untergrund.net/releases/zorke_release/zorke_nfo_file_viewer_v1.00/zke-nfoview.exe,87,20,0,0,2,0,Global,Network,0,0,0,0,0,0,67,4,3,12,,application/octet-stream,200,https-only,,DE,Apache/2.2.15 (CentOS),Don Dominio / MrDomain RSA DV CA,395,1.0,0.0,0.0,0.0,0.0,[]
http://download.skycn.com/hao123-soft-online-bcs/soft/D/2014-06-12_djylh.exe,69,18,0,0,2,0,Global,Commercial,0,0,0,0,0,0,51,4,11,11,,application/octet-stream,200,,,CN,JSP3/2.0.14,,,1.0,0.0,0.0,0.0,0.0,[]
http://download.skycn.com/hao123-soft-online-bcs/soft/P/pocketrar350sc.exe,67,18,0,0,2,0,Global,Commercial,0,0,0,0,0,0,49,4,6,8,,application/octet-stream,200,,,CN,JSP3/2.0.14,,,1.0,0.0,0.0,0.0,0.0,[]
http://support.clz.kr/soft_hair/PCSupport.exe,38,14,0,0,2,0,South Korea,Country,0,0,0,0,0,0,24,2,0,4,,application/octet-stream,200,,,KR,Apache,,,1.0,0.0,0.0,0.0,0.0,[]
http://dl.198424.com/soft1/sc2_tool.zip,32,13,0,6,2,0,Global,Commercial,0,0,0,0,0,0,19,2,2,4,,,400,,,,,,,,,,,,
http://jointings.org/eng/wp-content/plugins/featurific-for-wordpress/3,63,13,0,0,1,0,Global,Organisation,0,0,0,0,0,0,50,5,1,8,,application/octet-stream,200,,,US,Apache/2.4.7 (Ubuntu),,,1.0,0.0,0.0,0.0,0.0,[]
http://jointings.org/eng/wp-content/plugins/featurific-for-wordpress/2,63,13,0,0,1,0,Global,Organisation,0,0,0,0,0,0,50,5,1,8,,application/octet-stream,200,,,US,Apache/2.4.7 (Ubuntu),,,1.0,0.0,0.0,0.0,0.0,[]
http://jointings.org/eng/wp-content/plugins/featurific-for-wordpress/1,63,13,0,0,1,0,Global,Organisation,0,0,0,0,0,0,50,5,1,8,,application/octet-stream,200,,,US,Apache/2.4.7 (Ubuntu),,,1.0,0.0,0.0,0.0,0.0,[]
http://down.pcclear.com/active/PCclear_Eng_mini.exe,44,16,0,0,2,0,Global,Commercial,0,0,0,0,0,0,28,2,0,5,,application/octet-stream,200,,,KR,nginx/1.20.1,,,1.0,0.0,0.0,0.0,0.0,[]
http://livetrack.in/EmployeeMasterImages/qace.jpg,42,12,0,0,1,0,India,Country,0,0,0,0,0,0,30,2,0,3,,,400,,,,,,,,,,,,
http://static.3001.net/upload/20140812/14078161556897.rar,50,15,0,4,2,0,Global,Network,0,0,0,0,0,0,35,3,22,4,,application/x-rar-compressed,200,https-only,,HK,marco/2.20,TrustAsia RSA DV TLS CA G3,388,1.0,0.0,0.0,0.0,0.0,[]
http://pink99.com/logsite/0LDDOC/TKA1833163913SOXCJH/Aug-11-2018-06005952849/NVS-VJXV/,79,10,0,2,1,0,Global,Commercial,0,0,0,0,0,0,69,5,28,10,,application/msword,200,,,JP,Apache,,,1.0,0.0,0.0,0.0,0.0,[]
